ct_path,psnr_db,ssim
valid_956_a_1,28.0054,0.830263
valid_956_a_2,29.2796,0.904784
valid_957_a_1,27.7013,0.841112
valid_957_a_2,28.1843,0.869273
valid_960_a_1,23.4945,0.765653
valid_960_a_2,24.8011,0.820318
valid_962_a_1,27.9877,0.887115
valid_962_a_2,26.5214,0.824466
valid_963_a_1,27.5192,0.867681
valid_963_a_2,27.0454,0.846879
valid_966_a_1,25.5913,0.782156
valid_966_a_2,26.5111,0.824826
valid_969_a_1,28.4378,0.888739
valid_969_a_2,27.0484,0.854674
valid_969_b_1,27.4025,0.889957
valid_969_b_2,26.9765,0.859645
valid_976_a_1,27.5924,0.784608
valid_976_a_2,28.9723,0.870926
valid_979_a_1,28.1009,0.816814
valid_979_a_2,29.6091,0.894417
valid_979_b_1,27.2719,0.785458
valid_979_b_2,28.6156,0.878238
valid_985_a_1,26.9403,0.837710
valid_985_a_2,25.1946,0.764001
valid_994_a_1,26.5146,0.939428
valid_994_a_2,26.4025,0.937294
valid_994_a_3,26.1135,0.753108
valid_994_a_4,25.9111,0.931905
valid_994_a_5,27.7495,0.855592
valid_995_a_1,28.5866,0.896357
valid_995_a_2,27.3158,0.876040
valid_9_a_1,25.7971,0.722007
valid_9_a_2,27.3617,0.840250
